361,Electricity,2024-01-28 18:48:51,2024-01-29 05:15:41,Completed,227
362,Sewer,2018-04-29 03:36:55,2018-04-29 09:41:47,Completed,364
363,Pipeline,2004-01-10 20:27:47,,Not Started,234
364,Sewer,2016-08-31 16:29:27,2016-09-01 01:50:19,Completed,780
365,Electricity,2017-02-17 15:24:11,2017-02-17 21:53:29,Completed,599
366,Pipeline,2022-07-31 20:40:58,2022-08-01 00:43:01,Completed,343
367,Traffic Light,2005-08-08 21:13:56,2005-08-09 07:42:36,Completed,348
368,Sewer,2008-07-11 04:15:44,,In Progress,930
369,Road Construction,1999-07-30 15:25:04,1999-07-30 21:34:21,Completed,766
370,Sewer,2006-12-30 22:22:18,2006-12-31 00:45:41,Completed,549
371,Electricity,2004-11-23 08:54:29,2004-11-23 13:14:00,Completed,889
372,Pipeline,2006-08-08 01:23:16,2006-08-08 04:27:53,Completed,586
373,Traffic Light,2019-02-17 15:11:24,2019-02-17 21:40:42,Completed,659
374,Road Construction,2008-10-07 02:52:41,2008-10-07 04:15:38,Completed,754
375,Road Construction,2019-11-03 03:29:17,2019-11-03 04:58:00,Completed,537
376,Pipeline,2015-03-09 08:35:46,2015-03-09 16:38:26,Completed,429
377,Powerline,2018-06-16 20:17:40,2018-06-17 01:35:53,Completed,237
378,Road Construction,2004-07-11 06:44:13,2004-07-11 11:54:52,Completed,1000
379,Electricity,2018-08-22 13:58:50,2018-08-22 16:20:55,Completed,438
380,Road Construction,2008-10-18 01:37:19,2008-10-18 07:52:14,Completed,384
381,Powerline,2020-11-21 19:28:05,2020-11-21 21:32:07,Completed,192
382,Pipeline,2015-04-12 03:59:41,,Not Started,601
383,Traffic Light,2019-09-22 14:41:45,2019-09-22 19:11:30,Completed,401
384,Traffic Light,2010-11-02 23:06:17,2010-11-03 06:36:43,Completed,972
385,Electricity,2016-12-10 07:02:53,2016-12-10 10:08:33,Completed,71
386,Sewer,2010-03-22 07:27:14,2010-03-22 08:31:19,Completed,662
387,Traffic Light,1999-02-24 08:12:37,1999-02-24 10:21:13,Completed,55
388,Sewer,2006-01-19 03:10:13,2006-01-19 11:39:19,Completed,289
389,Road Construction,2021-01-24 23:05:39,2021-01-25 02:10:17,Completed,664
390,Road Construction,1999-02-27 21:02:36,1999-02-28 07:29:14,Completed,389
391,Electricity,2009-08-31 11:03:58,2009-08-31 19:19:59,Completed,305
392,Pipeline,2022-01-14 10:34:02,2022-01-14 14:48:36,Completed,983
393,Pipeline,2023-04-05 18:49:29,2023-04-06 03:09:26,Completed,961
394,Pipeline,2023-03-31 17:27:32,2023-03-31 19:31:56,Completed,837
395,Electricity,2011-09-21 07:46:25,2011-09-21 17:07:57,Completed,497
396,Traffic Light,1997-07-14 13:37:16,1997-07-14 20:46:07,Completed,542
397,Pipeline,2004-11-24 01:26:39,2004-11-24 04:53:18,Completed,408
398,Pipeline,2000-10-26 13:45:11,2000-10-26 21:06:30,Completed,193
399,Road Construction,2011-06-16 03:25:02,2011-06-16 06:41:15,Completed,515
400,Electricity,1999-08-18 15:00:13,1999-08-18 20:04:11,Completed,778
401,Pipeline,2017-04-02 12:16:43,2017-04-02 21:24:18,Completed,612
402,Electricity,2002-01-13 07:25:04,2002-01-13 13:44:19,Completed,188
403,Powerline,2023-10-25 20:11:29,2023-10-26 02:28:05,Completed,514
404,Pipeline,2004-12-17 21:30:27,2004-12-18 05:57:49,Completed,76
405,Powerline,2017-07-17 22:41:45,2017-07-18 03:46:18,Completed,742
406,Electricity,2022-09-18 06:05:30,2022-09-18 12:31:15,Completed,820
407,Traffic Light,2021-04-14 02:38:34,2021-04-14 09:42:56,Completed,886
408,Traffic Light,2022-02-13 07:09:09,2022-02-13 13:28:16,Completed,521
409,Traffic Light,2012-08-05 12:35:22,2012-08-05 22:54:13,Completed,544
410,Road Construction,2017-11-13 02:32:42,2017-11-13 08:42:59,Completed,445
411,Electricity,2010-08-06 11:59:45,2010-08-06 20:17:38,Completed,998
412,Pipeline,2013-09-09 02:11:58,2013-09-09 10:40:16,Completed,245
413,Electricity,2006-12-27 16:26:09,2006-12-27 19:51:32,Completed,297
414,Traffic Light,2000-02-10 21:27:39,2000-02-11 01:41:44,Completed,770
415,Traffic Light,2000-03-25 15:56:57,2000-03-25 18:59:06,Completed,50
416,Electricity,2001-01-28 00:29:54,2001-01-28 10:41:23,Completed,361
417,Powerline,2005-06-14 12:38:06,2005-06-14 23:03:43,Completed,199
418,Road Construction,2005-01-19 19:21:14,2005-01-20 05:27:27,Completed,66
419,Traffic Light,2020-01-07 19:09:11,2020-01-08 04:16:55,Completed,587
420,Pipeline,2009-03-23 14:31:56,2009-03-23 20:36:03,Completed,820
421,Road Construction,2004-12-21 03:40:21,2004-12-21 11:05:30,Completed,998
422,Pipeline,2000-06-21 00:41:15,2000-06-21 07:06:02,Completed,159
423,Electricity,2011-12-03 01:18:37,2011-12-03 10:48:43,Completed,881
424,Sewer,2012-10-23 07:05:30,2012-10-23 12:29:00,Completed,765
425,Traffic Light,2017-09-01 23:04:34,2017-09-02 08:13:03,Completed,998
426,Traffic Light,2008-11-16 01:15:05,2008-11-16 08:44:12,Completed,905
427,Road Construction,2022-06-26 16:25:43,2022-06-26 19:42:23,Completed,965
428,Sewer,2014-02-09 01:49:34,,In Progress,756
429,Powerline,2007-01-10 13:15:58,2007-01-10 15:28:25,Completed,629
430,Traffic Light,2006-04-20 19:54:31,2006-04-21 02:01:05,Completed,522
431,Traffic Light,2021-02-21 12:48:13,2021-02-21 23:06:10,Completed,412
432,Sewer,2005-07-08 15:03:15,2005-07-08 23:31:45,Completed,107
433,Road Construction,2005-08-04 23:35:39,,In Progress,809
434,Pipeline,2003-07-01 13:08:35,2003-07-01 21:16:49,Completed,402
435,Road Construction,1999-06-14 03:15:05,1999-06-14 11:17:22,Completed,330
436,Road Construction,2003-09-04 18:43:40,2003-09-05 02:56:13,Completed,325
437,Electricity,2000-09-07 04:26:51,2000-09-07 06:52:40,Completed,887
438,Powerline,2022-12-20 02:35:09,2022-12-20 12:42:59,Completed,427
439,Traffic Light,2011-12-19 21:29:01,2011-12-20 00:34:45,Completed,980
440,Pipeline,2023-08-28 05:39:29,2023-08-28 08:52:33,Completed,783
441,Road Construction,2002-05-30 00:40:52,2002-05-30 03:08:30,Completed,101
442,Traffic Light,2013-03-11 21:12:49,2013-03-11 23:26:14,Completed,795
443,Electricity,2007-08-27 14:11:02,2007-08-27 21:34:58,Completed,310
444,Sewer,2005-07-24 22:21:57,2005-07-25 02:39:08,Completed,344
445,Traffic Light,2007-11-11 04:42:53,2007-11-11 13:07:29,Completed,504
446,Sewer,2023-05-15 20:10:59,2023-05-16 03:28:51,Completed,669
447,Electricity,2012-03-27 01:46:19,2012-03-27 05:52:58,Completed,794
448,Pipeline,2011-12-15 09:29:07,2011-12-15 12:34:44,Completed,643
449,Pipeline,1997-07-23 00:25:12,1997-07-23 01:32:14,Completed,249
450,Pipeline,2016-07-29 20:31:43,2016-07-30 00:59:07,Completed,132
451,Powerline,2024-01-14 05:29:23,2024-01-14 10:37:20,Completed,351
452,Powerline,2018-01-17 13:15:34,2018-01-17 18:43:13,Completed,553
453,Electricity,2001-04-23 03:26:56,2001-04-23 13:40:00,Completed,31
454,Road Construction,2012-01-03 18:29:02,2012-01-03 20:52:48,Completed,209
455,Road Construction,2008-10-19 02:04:37,2008-10-19 09:16:44,Completed,344
456,Traffic Light,2021-12-26 21:21:01,,Not Started,766
457,Traffic Light,2014-03-05 17:52:02,2014-03-05 19:54:48,Completed,71
458,Sewer,2014-12-02 21:07:19,2014-12-03 02:29:08,Completed,857
459,Pipeline,2019-09-01 05:05:49,2019-09-01 10:35:18,Completed,248
460,Powerline,2001-03-01 07:34:39,2001-03-01 10:58:12,Completed,852
461,Pipeline,1998-06-17 01:18:47,1998-06-17 10:21:12,Completed,730
462,Sewer,2001-06-09 16:20:33,2001-06-10 02:35:42,Completed,227
463,Traffic Light,2002-03-03 21:59:40,2002-03-04 05:30:28,Completed,705
464,Electricity,2018-04-03 21:04:55,2018-04-04 02:28:44,Completed,728
465,Sewer,2007-12-19 23:55:51,2007-12-20 10:15:01,Completed,710
466,Road Construction,2019-02-25 19:10:47,2019-02-26 02:29:25,Completed,277
467,Powerline,2004-07-16 05:59:30,2004-07-16 12:18:24,Completed,998
468,Powerline,2018-06-08 12:07:57,2018-06-08 22:38:43,Completed,31
469,Sewer,2021-11-01 17:57:06,2021-11-01 22:26:07,Completed,622
470,Electricity,2005-10-29 14:50:27,2005-10-29 23:02:33,Completed,452
471,Electricity,2022-03-13 13:28:06,2022-03-13 16:56:27,Completed,579
472,Pipeline,2005-10-03 09:40:36,2005-10-03 12:08:29,Completed,73
473,Powerline,2022-04-04 14:01:29,,Not Started,991
474,Traffic Light,2014-08-18 20:04:33,2014-08-19 03:27:11,Completed,373
475,Traffic Light,2011-11-30 15:46:28,2011-11-30 17:07:27,Completed,176
476,Powerline,2018-02-13 08:14:50,2018-02-13 11:26:43,Completed,173
477,Road Construction,2013-10-01 10:32:21,2013-10-01 12:47:14,Completed,564
478,Sewer,2008-11-17 07:13:09,2008-11-17 16:35:27,Completed,219
479,Sewer,2009-01-24 13:50:04,2009-01-24 22:57:34,Completed,805
480,Sewer,1998-04-27 09:17:23,,Not Started,547
481,Road Construction,2006-07-10 02:55:46,2006-07-10 09:11:23,Completed,869
482,Traffic Light,2017-07-13 17:34:42,2017-07-14 04:02:59,Completed,682
483,Sewer,2019-05-11 21:21:30,2019-05-11 22:45:45,Completed,362
484,Electricity,2019-11-24 22:26:51,2019-11-25 05:44:14,Completed,209
485,Traffic Light,2010-12-30 20:01:45,,Not Started,2
486,Powerline,2016-12-12 07:48:03,,In Progress,838
487,Traffic Light,2006-07-19 21:23:56,2006-07-20 01:54:45,Completed,464
488,Powerline,1999-03-18 08:43:49,1999-03-18 17:03:24,Completed,23
489,Traffic Light,2001-03-03 11:38:44,2001-03-03 14:56:05,Completed,824
490,Traffic Light,2021-05-26 06:28:08,2021-05-26 07:54:28,Completed,628
491,Traffic Light,2008-03-14 04:35:23,2008-03-14 13:44:04,Completed,293
492,Powerline,2007-06-12 03:51:29,2007-06-12 12:14:43,Completed,149
493,Pipeline,2023-07-25 07:44:34,2023-07-25 13:06:52,Completed,395
494,Powerline,2022-10-01 00:16:53,2022-10-01 01:18:19,Completed,461
495,Traffic Light,2017-03-11 11:40:32,2017-03-11 13:41:33,Completed,21
496,Pipeline,2009-04-18 09:46:50,2009-04-18 16:49:08,Completed,329
497,Traffic Light,2024-06-10 13:52:29,2024-06-10 15:58:51,Completed,982
498,Electricity,2018-06-24 18:20:37,2018-06-24 22:28:32,Completed,481
499,Electricity,2021-11-22 23:47:46,2021-11-23 03:18:30,Completed,784
500,Powerline,1999-08-20 21:49:33,1999-08-21 01:06:28,Completed,320
501,Road Construction,2005-01-05 21:13:06,2005-01-06 03:29:53,Completed,388
502,Powerline,2013-01-20 08:07:42,2013-01-20 13:37:48,Completed,708
503,Road Construction,2015-11-29 01:00:34,2015-11-29 09:11:48,Completed,510
504,Pipeline,2017-03-04 20:42:45,2017-03-04 23:54:18,Completed,112
505,Sewer,1998-07-03 23:27:59,1998-07-04 09:57:27,Completed,164
506,Sewer,2016-05-17 15:08:10,2016-05-17 23:30:51,Completed,492
507,Electricity,2012-02-10 06:28:06,2012-02-10 16:53:58,Completed,633
508,Sewer,1997-08-23 01:18:35,1997-08-23 08:49:14,Completed,726
509,Electricity,2002-12-27 04:06:20,2002-12-27 11:13:40,Completed,64
510,Electricity,2008-02-09 03:47:13,2008-02-09 14:12:42,Completed,288
511,Powerline,1998-11-12 11:04:32,1998-11-12 17:06:56,Completed,292
512,Road Construction,2009-02-15 11:09:09,2009-02-15 17:28:30,Completed,871
513,Electricity,2014-11-06 12:54:16,2014-11-06 15:10:11,Completed,91
514,Road Construction,2019-11-04 00:51:09,2019-11-04 10:01:50,Completed,527
515,Sewer,2007-12-24 01:58:24,2007-12-24 03:03:40,Completed,811
516,Traffic Light,2015-04-19 00:20:34,2015-04-19 04:44:56,Completed,372
517,Road Construction,2010-12-22 19:31:18,,Not Started,915
518,Electricity,2014-05-01 13:25:46,2014-05-01 21:50:18,Completed,567
519,Sewer,2020-11-26 00:24:36,2020-11-26 01:35:32,Completed,520
520,Road Construction,1998-11-16 13:31:25,1998-11-16 20:01:08,Completed,374
521,Electricity,2015-07-17 17:51:12,2015-07-17 21:59:49,Completed,131
522,Road Construction,2017-03-05 07:03:32,2017-03-05 11:33:47,Completed,345
523,Powerline,2002-02-24 01:30:05,2002-02-24 08:46:11,Completed,15
524,Electricity,2000-08-26 03:56:31,2000-08-26 08:13:51,Completed,602
525,Electricity,2006-04-05 12:14:41,2006-04-05 14:44:49,Completed,403
526,Powerline,1999-07-29 17:56:17,1999-07-30 03:22:36,Completed,203
527,Pipeline,1998-07-06 17:18:30,1998-07-06 22:23:39,Completed,55
528,Road Construction,1997-10-22 08:23:43,1997-10-22 14:38:51,Completed,36
529,Sewer,2011-03-11 02:02:13,2011-03-11 03:16:00,Completed,28
530,Pipeline,2006-05-02 09:03:21,2006-05-02 14:16:01,Completed,7
531,Sewer,2019-09-13 03:49:57,2019-09-13 08:16:11,Completed,416
532,Pipeline,2017-09-10 18:06:15,2017-09-11 02:34:45,Completed,599
533,Powerline,2004-10-13 09:37:41,2004-10-13 11:59:29,Completed,832
534,Pipeline,2020-04-16 21:01:29,2020-04-17 07:27:34,Completed,403
535,Pipeline,2005-03-07 20:10:08,2005-03-08 04:37:54,Completed,571
536,Road Construction,2012-02-12 09:20:41,2012-02-12 11:24:04,Completed,499
537,Road Construction,2014-11-18 17:50:27,2014-11-18 19:14:42,Completed,46
538,Electricity,2009-01-17 20:14:57,2009-01-17 21:19:08,Completed,128
539,Pipeline,2014-01-25 00:50:42,2014-01-25 06:56:33,Completed,409
540,Electricity,2019-03-10 21:50:55,2019-03-11 03:01:36,Completed,955
541,Road Construction,2023-01-12 17:07:21,2023-01-12 18:11:05,Completed,1000
542,Traffic Light,2003-06-20 20:49:50,2003-06-21 01:01:35,Completed,205
543,Traffic Light,2011-05-13 07:50:51,,Not Started,111
544,Traffic Light,2018-03-04 17:44:57,2018-03-04 21:50:26,Completed,860
545,Road Construction,2008-07-31 14:57:15,2008-07-31 22:58:50,Completed,393
546,Traffic Light,2024-01-14 02:50:53,2024-01-14 07:17:03,Completed,192
547,Pipeline,2000-01-31 03:27:39,2000-01-31 05:48:18,Completed,541
548,Sewer,2002-12-11 08:42:55,2002-12-11 19:11:44,Completed,299
549,Electricity,2010-09-10 06:01:38,2010-09-10 08:09:52,Completed,663
550,Traffic Light,2009-05-31 13:34:36,2009-05-31 15:53:56,Completed,896
551,Pipeline,2004-11-16 15:31:01,2004-11-16 20:37:39,Completed,832
552,Traffic Light,2002-04-09 15:26:49,2002-04-09 20:53:48,Completed,378
553,Traffic Light,2018-10-05 20:15:49,2018-10-05 21:38:44,Completed,343
554,Road Construction,2017-08-09 17:06:31,2017-08-10 00:14:26,Completed,505
555,Traffic Light,2002-12-12 04:22:08,2002-12-12 14:49:21,Completed,133
556,Electricity,2008-04-16 07:30:04,2008-04-16 11:54:26,Completed,503
557,Pipeline,2010-02-19 23:56:36,2010-02-20 09:01:10,Completed,326
558,Pipeline,2024-04-21 20:27:32,2024-04-21 22:45:34,Completed,907
559,Powerline,2021-10-12 16:39:38,,In Progress,399
560,Road Construction,2018-05-04 23:36:05,2018-05-05 09:58:48,Completed,720
561,Road Construction,2020-03-07 04:11:48,2020-03-07 05:26:11,Completed,624
562,Electricity,2021-02-01 21:06:38,2021-02-01 22:07:57,Completed,807
563,Pipeline,1999-02-09 17:07:43,1999-02-10 00:09:22,Completed,5
564,Road Construction,2002-01-12 00:54:41,2002-01-12 08:10:12,Completed,470
565,Pipeline,2009-04-12 07:33:29,2009-04-12 09:59:01,Completed,955
566,Road Construction,2012-10-17 14:00:36,2012-10-17 21:13:42,Completed,841
567,Pipeline,2007-02-26 07:28:40,2007-02-26 15:51:57,Completed,710
568,Powerline,2007-09-04 21:49:43,2007-09-05 05:09:40,Completed,955
569,Sewer,2005-11-28 01:05:08,2005-11-28 05:25:47,Completed,562
570,Pipeline,2024-03-12 21:44:19,2024-03-13 03:47:39,Completed,605
571,Road Construction,2004-01-15 23:01:46,2004-01-16 01:16:36,Completed,574
572,Sewer,2008-11-22 15:49:22,,Not Started,151
573,Road Construction,2001-10-21 20:31:21,2001-10-22 03:54:42,Completed,604
574,Pipeline,2001-04-04 09:36:45,2001-04-04 17:44:28,Completed,404
575,Electricity,2012-04-23 06:40:44,2012-04-23 13:57:13,Completed,227
576,Traffic Light,2001-07-04 03:57:26,2001-07-04 08:26:35,Completed,790
577,Pipeline,2008-06-09 17:08:10,2008-06-09 19:20:15,Completed,589
578,Powerline,2005-09-12 18:41:06,,In Progress,667
579,Electricity,2015-11-03 05:05:09,2015-11-03 07:08:06,Completed,633
580,Road Construction,2023-07-04 12:00:27,2023-07-04 19:28:43,Completed,347
581,Electricity,2006-10-04 09:00:04,2006-10-04 10:12:40,Completed,697
582,Electricity,2014-12-21 02:47:03,2014-12-21 11:54:33,Completed,155
583,Electricity,2017-12-31 19:34:39,2018-01-01 01:50:08,Completed,395
584,Electricity,2007-09-19 22:58:18,2007-09-20 01:03:45,Completed,135
585,Electricity,2020-04-01 04:54:50,2020-04-01 15:02:44,Completed,108
586,Road Construction,2016-05-30 11:19:32,2016-05-30 18:37:30,Completed,195
587,Road Construction,2021-09-05 17:28:39,2021-09-05 21:54:52,Completed,247
588,Road Construction,2023-11-26 17:28:01,2023-11-26 21:52:06,Completed,298
589,Powerline,2017-02-01 15:01:26,2017-02-01 16:26:21,Completed,433
590,Traffic Light,2014-08-07 16:19:47,2014-08-07 22:40:18,Completed,357
591,Powerline,2018-11-21 05:26:10,2018-11-21 12:30:12,Completed,999
592,Pipeline,2007-02-19 18:24:32,2007-02-20 02:47:02,Completed,289
593,Electricity,2018-04-28 11:44:51,2018-04-28 16:59:02,Completed,526
594,Electricity,1999-08-08 06:31:07,1999-08-08 12:42:45,Completed,152
595,Powerline,2023-10-24 01:11:27,2023-10-24 02:19:46,Completed,423
596,Electricity,2008-04-10 23:14:58,2008-04-11 01:18:54,Completed,375
597,Road Construction,2022-03-05 16:24:55,2022-03-05 23:52:48,Completed,237
598,Traffic Light,2023-12-20 11:30:10,2023-12-20 20:40:18,Completed,658
599,Electricity,2002-10-14 01:23:42,2002-10-14 09:34:37,Completed,193
600,Road Construction,2003-10-06 11:51:56,2003-10-06 19:21:16,Completed,30
601,Sewer,2008-10-05 21:21:47,2008-10-06 06:41:02,Completed,162
602,Sewer,2001-12-28 08:59:17,2001-12-28 17:08:52,Completed,467
603,Electricity,2008-03-29 19:36:21,2008-03-30 01:47:42,Completed,177
604,Electricity,1998-01-23 02:25:55,1998-01-23 07:40:42,Completed,781
605,Electricity,2018-06-07 09:23:47,2018-06-07 13:30:10,Completed,738
606,Powerline,1999-10-29 02:06:16,1999-10-29 11:29:47,Completed,754
607,Road Construction,2021-06-17 12:07:17,2021-06-17 16:18:31,Completed,644
608,Sewer,2007-07-25 01:07:04,2007-07-25 03:33:08,Completed,240
609,Traffic Light,2017-03-21 10:09:01,2017-03-21 15:15:05,Completed,236
610,Sewer,2018-08-28 11:37:17,2018-08-28 13:45:04,Completed,886
611,Powerline,2017-05-14 10:22:23,2017-05-14 18:39:01,Completed,805
612,Electricity,2015-07-10 07:02:05,2015-07-10 10:05:54,Completed,348
613,Electricity,2016-04-19 20:08:22,2016-04-20 02:09:35,Completed,51
614,Sewer,2018-01-22 17:29:52,2018-01-22 20:44:15,Completed,773
615,Road Construction,1998-10-02 06:10:05,1998-10-02 08:40:49,Completed,860
616,Road Construction,1999-02-02 20:35:01,1999-02-03 05:54:51,Completed,178
617,Pipeline,2018-08-13 16:44:49,2018-08-13 23:06:28,Completed,582
618,Sewer,2015-12-05 02:56:24,2015-12-05 04:58:01,Completed,971
619,Electricity,2002-11-07 23:29:09,2002-11-08 06:34:07,Completed,163
620,Electricity,2014-01-11 20:47:50,2014-01-11 22:01:09,Completed,248
621,Powerline,2005-02-16 16:25:26,2005-02-16 22:55:20,Completed,255
622,Sewer,2009-08-14 17:32:38,2009-08-14 21:43:53,Completed,619
623,Sewer,2018-08-14 02:29:55,2018-08-14 04:58:32,Completed,828
624,Electricity,2023-02-16 20:57:04,,Not Started,431
625,Pipeline,2000-07-28 12:00:29,2000-07-28 18:26:13,Completed,591
626,Electricity,2016-08-15 21:06:26,2016-08-15 23:18:31,Completed,663
627,Electricity,2020-06-12 05:48:42,2020-06-12 14:05:06,Completed,936
628,Pipeline,2015-02-21 09:40:40,2015-02-21 13:10:58,Completed,44
629,Road Construction,2013-11-09 21:17:08,2013-11-10 01:35:17,Completed,901
630,Pipeline,2020-09-15 11:19:33,2020-09-15 16:25:56,Completed,117
631,Pipeline,2008-10-15 23:00:42,2008-10-16 09:09:45,Completed,886
632,Road Construction,2019-01-24 05:37:24,2019-01-24 10:59:48,Completed,53
633,Pipeline,2001-12-23 22:26:35,2001-12-24 01:45:04,Completed,450
634,Pipeline,2008-11-06 16:32:51,2008-11-07 00:48:46,Completed,735
635,Electricity,2002-12-02 10:56:21,2002-12-02 15:08:50,Completed,676
636,Sewer,2003-02-16 06:30:54,2003-02-16 14:45:37,Completed,466
637,Road Construction,2007-04-02 12:15:18,2007-04-02 18:45:35,Completed,813
638,Sewer,1999-05-23 11:12:00,1999-05-23 21:21:48,Completed,304
639,Road Construction,2012-04-09 21:00:02,2012-04-10 04:29:25,Completed,597
640,Sewer,1999-12-26 14:36:48,1999-12-27 00:01:39,Completed,457
641,Road Construction,2016-04-27 22:17:39,2016-04-28 01:34:46,Completed,898
642,Traffic Light,1998-06-06 04:36:03,1998-06-06 14:55:58,Completed,843
643,Electricity,1998-04-22 09:22:00,1998-04-22 16:42:42,Completed,134
644,Powerline,2001-06-14 14:22:56,2001-06-14 16:36:20,Completed,978
645,Road Construction,2011-04-06 09:58:56,2011-04-06 20:14:44,Completed,31
646,Powerline,2011-12-28 09:46:12,2011-12-28 16:16:28,Completed,401
647,Electricity,2023-05-17 16:06:45,2023-05-17 20:15:24,Completed,348
648,Pipeline,2019-06-23 07:16:56,2019-06-23 16:44:49,Completed,27
649,Traffic Light,2006-01-13 18:00:39,2006-01-13 21:09:50,Completed,865
650,Electricity,2012-07-18 23:15:30,2012-07-19 09:31:04,Completed,865
651,Traffic Light,2021-07-17 10:38:21,2021-07-17 12:44:09,Completed,98
652,Traffic Light,2018-10-08 04:38:25,2018-10-08 13:08:28,Completed,43
653,Road Construction,2007-05-01 03:19:10,2007-05-01 08:30:23,Completed,36
654,Powerline,2016-12-03 21:06:11,2016-12-04 01:10:18,Completed,952
655,Traffic Light,2001-12-06 21:15:25,2001-12-07 06:43:40,Completed,944
656,Powerline,2018-05-04 04:28:00,2018-05-04 09:52:47,Completed,178
657,Road Construction,1998-04-23 13:20:44,1998-04-23 14:25:21,Completed,665
658,Powerline,2006-10-08 06:00:58,2006-10-08 14:12:44,Completed,732
659,Traffic Light,1998-11-10 23:20:08,1998-11-11 06:30:18,Completed,857
660,Sewer,2010-03-08 20:11:30,2010-03-08 22:42:07,Completed,793
661,Pipeline,2010-12-05 07:28:38,2010-12-05 16:45:19,Completed,738
662,Pipeline,2018-03-31 06:54:58,2018-03-31 15:13:31,Completed,981
663,Sewer,2023-07-14 08:40:52,2023-07-14 11:11:18,Completed,192
664,Electricity,2011-01-02 22:03:48,2011-01-02 23:20:33,Completed,456
665,Traffic Light,2020-12-09 06:57:34,2020-12-09 14:06:47,Completed,428
666,Road Construction,2009-10-28 22:23:15,2009-10-29 01:25:01,Completed,327
667,Traffic Light,2007-07-21 09:06:25,2007-07-21 15:28:58,Completed,524
668,Electricity,2013-03-04 08:37:24,2013-03-04 11:06:22,Completed,974
669,Powerline,2023-08-24 00:23:22,2023-08-24 10:38:43,Completed,127
670,Electricity,2005-05-06 23:55:56,2005-05-07 09:03:43,Completed,566
671,Pipeline,2017-10-06 15:45:25,2017-10-06 18:00:37,Completed,127
672,Traffic Light,1998-09-18 05:48:09,1998-09-18 08:03:06,Completed,325
673,Powerline,2022-11-19 16:07:19,2022-11-19 23:31:23,Completed,787
674,Pipeline,2020-01-09 09:19:13,,Not Started,331
675,Traffic Light,2011-04-26 23:01:59,2011-04-27 00:22:49,Completed,198
676,Powerline,2022-03-17 18:57:08,,In Progress,902
677,Pipeline,2021-07-26 02:10:04,2021-07-26 04:40:09,Completed,734
678,Sewer,2011-01-17 09:57:12,2011-01-17 15:28:02,Completed,120
679,Sewer,2012-10-16 22:29:08,2012-10-17 01:38:32,Completed,747
680,Pipeline,2023-05-11 08:21:45,2023-05-11 10:44:08,Completed,539
681,Pipeline,2008-06-12 16:15:57,,Not Started,584
682,Powerline,2015-07-25 10:02:33,2015-07-25 17:29:16,Completed,628
683,Pipeline,2009-10-05 15:14:18,2009-10-05 23:20:27,Completed,671
684,Electricity,2007-05-20 21:02:02,2007-05-20 22:08:27,Completed,4
685,Pipeline,2007-07-16 03:04:49,2007-07-16 10:27:09,Completed,188
686,Sewer,2003-04-22 21:31:15,2003-04-23 05:33:16,Completed,68
687,Powerline,2022-01-10 14:55:04,2022-01-11 01:26:00,Completed,850
688,Road Construction,2004-07-18 01:22:20,2004-07-18 10:39:50,Completed,900
689,Electricity,1997-08-25 19:50:15,1997-08-26 03:10:34,Completed,497
690,Electricity,2004-08-11 20:13:37,2004-08-12 06:43:56,Completed,617
691,Powerline,2021-08-22 06:42:25,2021-08-22 13:00:43,Completed,726
692,Pipeline,2007-08-13 20:46:10,2007-08-14 07:13:35,Completed,664
693,Electricity,2017-09-12 02:12:17,2017-09-12 07:20:40,Completed,426
694,Pipeline,2015-09-08 17:41:17,2015-09-08 21:06:19,Completed,470
695,Pipeline,2015-02-15 02:24:21,2015-02-15 04:36:13,Completed,761
696,Road Construction,2018-10-16 21:20:57,2018-10-17 03:30:19,Completed,563
697,Road Construction,2015-10-12 00:26:04,2015-10-12 09:46:26,Completed,702
698,Electricity,2014-07-25 10:29:17,2014-07-25 18:53:34,Completed,364
699,Pipeline,2020-06-30 08:29:07,2020-06-30 14:39:49,Completed,955
700,Traffic Light,2024-01-09 16:22:11,2024-01-09 18:52:50,Completed,962
701,Sewer,1997-08-18 08:09:58,1997-08-18 11:21:16,Completed,770
702,Sewer,2006-12-20 16:21:03,2006-12-21 01:46:55,Completed,134
703,Pipeline,2009-01-29 21:55:18,2009-01-30 02:58:24,Completed,143
704,Road Construction,2017-11-04 18:09:38,2017-11-05 00:23:51,Completed,804
705,Powerline,1998-11-13 23:58:49,1998-11-14 05:17:35,Completed,84
706,Road Construction,2003-02-11 14:38:45,2003-02-11 23:42:04,Completed,742
707,Sewer,2023-02-14 08:16:57,2023-02-14 10:27:59,Completed,622
708,Powerline,2014-10-21 21:35:07,2014-10-22 01:58:54,Completed,859
709,Pipeline,2017-08-20 00:53:01,2017-08-20 11:17:05,Completed,643
710,Road Construction,2022-11-13 10:39:04,2022-11-13 11:55:25,Completed,691
711,Electricity,2013-02-25 19:50:40,2013-02-26 01:03:51,Completed,446
712,Traffic Light,2023-07-10 15:14:07,2023-07-10 20:38:33,Completed,812
713,Powerline,2009-04-09 10:13:52,2009-04-09 12:19:08,Completed,302
714,Pipeline,2024-05-23 18:35:37,2024-05-24 00:41:13,Completed,507
715,Pipeline,2018-12-14 16:52:30,2018-12-15 01:10:59,Completed,613
716,Electricity,2015-06-14 12:34:03,2015-06-14 14:48:22,Completed,554
717,Sewer,2019-03-22 10:17:54,2019-03-22 14:43:29,Completed,181
