357,1998-06-11 22:00:31,Ny9p R F  Uvf5dg    Dj  6,Completed,111,359,621,,48
358,2016-08-25 18:43:58,78W QsH6 5056Vtc7BL,Completed,352,160,994,,41
359,2004-10-02 12:48:50, qiD,Completed,96,148,87,,8
360,1999-07-09 06:01:40, u5VB2b08,Completed,392,285,836,,11
361,2022-05-04 14:20:20,25J9DjFoPmO1 T 41  ,Completed,172,440,179,,26
362,1999-03-03 06:17:23,Xynv14WXA,Completed,438,784,863,,18
363,2009-09-02 12:08:13,4R3R2,Completed,531,51,846,,48
364,2009-02-28 02:29:57,61oi ,Completed,297,205,,878,5
365,2018-09-27 11:15:37,Op84AZZ1 M W XQ,Completed,21,339,,186,48
366,,g  a Nc24Os  ,In Progress,424,193,,378,21
367,2016-07-20 07:37:42,XoN3,Completed,641,485,105,,11
368,2000-04-04 10:07:02,gu9Q aGd mg 5g19  k,Completed,575,804,658,,27
369,2020-08-09 05:31:36,G 9oy7 G 0rt U  z,Completed,336,332,522,,6
370,2004-01-08 08:10:38,Sz9f Li01    ,Completed,63,631,421,,43
371,2022-04-28 00:55:07, esA X uT8,Completed,262,599,,488,47
372,2000-05-16 14:05:46,i3o   r R   ,Completed,285,627,869,,27
373,2016-07-18 08:30:09,   7n1x68 tk78 0xX W8Zf,Completed,617,963,,602,33
374,2018-02-26 04:18:28,PFvv9 8z3R,Completed,960,76,703,,9
375,,tQ7 t0AO7Q0Zdo8spLGv  14,In Progress,945,251,575,,1
376,2009-07-20 10:13:36,399f2Xu,Completed,19,261,635,,23
377,2006-04-28 20:52:52, 3 9  05,Completed,845,408,,937,8
378,2004-11-25 03:51:28, Fj AX210,Completed,688,460,203,,13
379,2011-07-29 09:14:39,W x  2b 1 9fdAFGCd 173,Completed,339,706,485,,41
380,2019-04-29 17:46:26,  VVEuf3xF19m  4k p8onN ,Completed,781,48,923,,3
381,1999-01-19 08:48:47,B r 84AJhVr69jFA G6,Completed,233,155,391,,46
382,2007-11-28 17:06:57,74FN 4J G,Completed,893,712,896,,46
383,2011-06-17 14:26:27, AuOitQ,Completed,860,720,526,,37
384,2018-05-25 19:17:56,5  h0  Tl5O hl  5Fz 9 yd ,Completed,325,824,,983,40
385,2015-11-27 15:17:40,94D TOZ,Completed,771,200,,375,22
386,2023-06-03 16:38:37,x3 sAtQ8f ,Completed,941,85,386,,38
387,2003-04-17 23:58:18, Bk3,Completed,838,578,342,,6
388,2007-10-21 00:56:12,C8,Completed,185,189,374,,10
389,1998-02-04 05:00:45, 2Y  H jV 3vTg7,Completed,16,493,81,,21
390,2013-06-23 01:25:45,TcFm0GJ2246 d 8LFQ ,Completed,752,605,,6,25
391,,BtQ,In Progress,620,249,889,,36
392,2023-08-10 20:42:27,ABs 9C  iCTP ,Completed,332,602,986,,42
393,2010-04-22 05:15:17,vtkjn4u  v 9  F95391Ft,Completed,794,386,532,,26
394,2001-04-03 14:10:28,t6T l0PB Y7 ri,Completed,171,417,728,,32
395,2024-05-25 03:45:02,919i o   IQ9 7lYEzex4 ,Completed,698,944,371,,19
396,2009-04-25 15:30:49,ouF 8 wAI b 4bc2,Completed,217,49,,523,33
397,2012-12-12 03:10:20, o mN l8gol 6,Completed,515,670,,694,22
398,,11,Not Started,742,574,,493,50
399,2023-11-15 16:42:59,e99Pym2U2De0CQaeB,Completed,607,325,426,,48
400,2009-10-14 20:41:44,Ji y,Completed,527,138,613,,23
401,2019-02-26 02:44:04, J 7O7QJTk3,Completed,376,256,,697,37
402,2010-05-04 12:34:30,Ifbp  B  NM2Xuz wjU7y,Completed,668,708,,516,32
403,2007-10-11 23:08:24, pCB7y2 4E,Completed,415,666,249,,47
404,2011-09-12 16:40:50,u  Q 8r uFa QdE,Completed,64,117,537,,24
405,2023-04-09 02:13:17, h H2XNA 2a1v K,Completed,906,637,,880,40
406,2012-08-22 06:26:39, lO  ,Completed,529,185,,143,30
407,2010-08-01 21:44:55,K 0wY l ,Completed,720,638,901,,11
408,2022-12-05 20:05:58,   37   R X B O957 9bI ,Completed,668,609,,815,29
409,2008-09-22 15:48:25,J6Qw,Completed,466,131,252,,27
410,2023-06-23 17:11:39, 3 0,Completed,240,163,140,,18
411,2021-04-12 03:55:25,o7T MEqI0F3Z g  3W  wH,Completed,974,705,,68,23
412,2023-12-22 02:33:48,0D 534ec39Z,Completed,707,769,603,,29
413,2020-02-20 23:10:18,bl BL DtR m21 h8JG ,Completed,715,302,,291,4
414,2008-08-17 04:32:39, pQLx3ob,Completed,133,773,91,,4
415,2024-02-14 12:54:32,2VAO5d6sU,Completed,534,874,714,,21
416,1999-07-16 18:14:44,LN B3rV88i 8p rjr b282 5o,Completed,276,74,387,,29
417,2018-07-01 07:15:29,3 ,Completed,519,798,,255,3
418,2006-03-23 18:07:57,F3  u  lLk 0   Mu,Completed,970,647,8,,25
419,2008-09-06 14:14:09, dU 4d 6E,Completed,291,414,127,,33
420,2006-03-25 03:58:17,paR  J,Completed,212,82,974,,35
421,2004-12-13 18:48:35,3 s,Completed,686,683,111,,25
422,2023-07-02 12:55:55,q 240 E a  3 h 7,Completed,420,87,214,,31
423,2018-01-16 07:46:20,7f8,Completed,422,788,238,,47
424,2016-04-11 14:38:16,   ,Completed,65,113,127,,48
425,2017-07-17 09:24:59,U uy u8hKze7Xs ,Completed,564,631,816,,46
426,2018-02-23 12:45:26,h 3Z4Qz,Completed,461,130,,885,12
427,2009-10-04 01:39:05,E02Ov 0  x6BSE,Completed,36,754,694,,37
428,2014-03-28 19:15:54,Blr,Completed,337,436,113,,42
429,2011-06-03 14:36:28,q  SCz,Completed,645,369,566,,25
430,2024-07-02 17:45:17,jH  fyqe4 3V 7Xdd c6U6m2,Completed,108,670,620,,9
431,2000-03-16 16:38:03,gM0Em Z  7lbv2cE83 S,Completed,114,204,437,,47
432,2018-05-05 15:13:10, n l4x4f3wV8f1I 8dHW X  ,Completed,144,265,643,,31
433,2002-08-19 08:00:57,Zw68  b,Completed,791,694,782,,8
434,2009-08-17 12:08:15,  p14waF s,Completed,322,967,,470,22
435,1999-07-16 20:17:34, wBg  B8b wuO OiKA5pq,Completed,888,951,868,,50
436,2009-11-18 02:30:57, Z 4,Completed,705,555,,46,12
437,2004-01-23 07:38:07,mJOqoU63,Completed,217,289,681,,21
438,2004-12-14 16:52:32,aTZ e3 kz30iKs5K tMs,Completed,546,917,,438,47
439,2013-05-12 00:57:59,  pi,Completed,168,879,955,,22
440,2003-04-18 16:17:27,K dF mHKu8 n b,Completed,286,17,283,,34
441,2011-07-04 12:14:12, Xg3P AD j   Gah ,Completed,810,123,486,,26
442,,afYc4 9TUjCz a   o,Not Started,140,869,889,,17
443,1999-01-13 19:31:35,4y,Completed,998,590,892,,48
444,2015-04-20 15:25:12,v Nq22L,Completed,466,230,488,,31
445,2007-03-11 10:30:28,N 9f6RM50 dtx2 DvWAh9M0,Completed,896,658,,864,31
446,2018-10-11 14:02:39,  OJ4k3Jf,Completed,119,731,120,,35
447,1999-11-16 06:41:27,G  kuN,Completed,441,829,307,,35
448,2023-06-24 08:56:12,5H0v 5E1C3i,Completed,241,101,704,,43
449,2022-02-01 17:52:52, Zq  SR   lC XF AK,Completed,965,299,202,,48
450,2016-08-15 22:30:23,mUd nT6UCTi dD aq,Completed,979,74,748,,4
451,2018-06-20 13:56:58,ZC9,Completed,265,343,652,,28
452,2005-01-25 13:21:18,A,Completed,1000,853,827,,49
453,2007-07-04 02:06:23, JIN20,Completed,758,926,,796,13
454,2021-07-07 22:31:31,EGFOo rB 59   995VqQKk,Completed,944,459,111,,25
455,2001-04-04 13:03:19, fN4M9w9 6hE ,Completed,853,568,407,,16
456,2004-04-14 02:59:40,   o3p47M,Completed,392,912,936,,50
457,2010-10-04 05:00:28, gXbg 83Q ,Completed,364,996,914,,5
458,2006-01-26 14:38:12,x672yX ke3kUa0Tg5,Completed,576,119,,65,44
459,2021-03-04 08:05:25, E8855F,Completed,387,922,336,,31
460,2001-11-12 12:03:43,Ls,Completed,906,299,2,,26
461,2016-04-22 07:31:13,f0Z297Ol8X,Completed,690,12,250,,35
462,1998-11-13 10:38:29,Hz,Completed,547,439,,973,35
463,2015-06-21 12:16:33,BK0 OJafi 6b7W 05T0 388,Completed,755,782,373,,9
464,2004-07-08 13:45:26,0zz Q6uFJ1BSj3D,Completed,730,660,535,,30
465,,6 FTjzf9 h7k Qk9i,Not Started,317,253,210,,7
466,2008-05-09 07:28:53, ,Completed,899,233,303,,40
467,2013-04-27 20:23:20,I,Completed,150,130,,27,33
468,2012-10-22 12:14:06,UI14C387zu59Tx 2,Completed,887,723,113,,13
469,2006-01-18 07:27:06, L 9,Completed,324,665,,506,7
470,,  EF2 3,In Progress,914,590,316,,3
471,2014-08-02 07:29:16, 11KL 6E I ,Completed,615,37,,982,27
472,2017-09-13 05:46:41,  BIhwAnVr,Completed,657,568,958,,28
473,2012-04-22 18:12:49,f 8,Completed,250,102,,287,11
474,,20Ffda3O9 8 C9 506A1  pDU,Not Started,528,83,488,,40
475,1999-04-06 18:15:35, Q06Hy 3521O71Nc,Completed,689,955,660,,4
476,2011-01-14 01:29:43,06n g 8BYX m  ,Completed,993,692,175,,1
477,2023-06-27 05:23:33,o2  U 1y pa9,Completed,219,178,335,,43
478,2017-06-16 17:02:26,c86NHxqa,Completed,167,856,750,,3
479,2005-12-09 12:55:13,26H ,Completed,835,300,156,,1
480,2019-10-28 03:16:35, ,Completed,193,233,590,,7
481,2023-11-16 02:45:16,U y7 8 O91yZm 30  ,Completed,264,842,994,,13
482,2002-05-18 05:12:00,V6 xN YQ U i,Completed,819,369,579,,48
483,2003-09-06 17:51:20, 7 fPA   WTuS bx7bL7I,Completed,773,826,,781,4
484,1999-07-29 15:00:06,4w60361c 8E WI  9 3kaBX5 ,Completed,259,49,226,,25
485,2005-04-28 14:38:48,6X2DNR2Wxxe2U9T5S VD 23,Completed,896,435,,952,37
486,2009-06-01 19:18:14,6 5O  w9w41 2aYYVue4Q,Completed,849,23,515,,7
487,2008-07-16 06:02:42,4hi C8  i1t6umOR dsx Q ,Completed,574,932,,714,21
488,, W0 9IN 8bz7   n,In Progress,989,729,909,,42
489,2021-07-20 01:01:22,y,Completed,139,75,677,,34
490,2020-04-27 18:05:31, evJ4onN3 X q7o IwD9,Completed,116,148,416,,36
491,1998-07-28 15:12:55,ajmn5 ds1YlA,Completed,149,997,,926,39
492,2021-05-20 15:32:08,AXWElu 9U3 53j4pi,Completed,580,460,460,,42
493,1999-08-31 20:46:23,aq5 67 RR,Completed,429,976,,473,46
494,,D0X oTHx   i9y0z3UoS5x,Not Started,529,499,752,,34
495,2013-11-09 08:00:23, e B2 M,Completed,206,776,777,,49
496,1999-10-16 04:01:51,v Rkyo2,Completed,381,923,425,,20
497,,237F c 3a a1Z j7 ,Not Started,999,819,839,,31
498,1999-02-03 09:02:55, l6BaX  N6D1UmUQU WY 8,Completed,199,218,,984,40
499,2003-10-19 09:49:08,78emH1 jU   x,Completed,492,51,,786,20
500,2019-10-11 16:00:00, 6R28Ws7 Yf pn,Completed,222,672,704,,31
501,2014-08-21 10:07:11,jlJo R,Completed,130,42,374,,16
502,2016-05-03 16:10:57,  33Vv  ciHLy,Completed,848,213,,625,42
503,2003-09-12 12:03:42,Z s 1,Completed,117,352,18,,3
504,,wxOfC0 6hr0j  2ikm,In Progress,428,383,958,,17
505,2000-03-31 05:15:34, QP5yn 1v d6m5 w3BE 1g2 1,Completed,824,800,,150,26
506,2021-10-25 13:50:47,9 lnHUpYRu103P VG6  5 g ,Completed,806,620,,124,4
507,2016-06-04 06:27:07,5K7XCN1   Q3  oV p 04WGp,Completed,549,775,,412,23
508,1999-07-18 02:35:47,ZH 38uT p CQH6,Completed,590,834,834,,47
509,, A 3L8so4 9  0o iiA Xz4,Not Started,695,263,987,,14
510,2007-02-11 20:11:03,N6c  6     L1ZXJ0a0V6,Completed,782,79,,884,24
511,2019-01-16 00:53:29, Qv7,Completed,572,705,478,,10
512,1998-12-17 11:09:36,XZ8 mkzTut,Completed,869,92,,782,30
513,2009-03-22 00:13:27,3iNL,Completed,924,761,,79,17
514,2005-05-26 15:29:34, w1Hkw6rr0W9rMr,Completed,958,624,213,,8
515,1999-09-17 15:19:31,5caHF4VH4uAw14 kM7KO56G,Completed,744,888,,407,4
516,2002-04-07 00:44:59,IkL,Completed,348,554,268,,11
517,2020-10-17 19:53:57,Pu3,Completed,208,266,665,,21
518,2006-07-25 06:48:52,yc9   m R w3kP M TdX,Completed,519,399,457,,7
519,2013-10-02 21:00:06,cV8 0P2m87 IZ,Completed,475,15,79,,34
520,1999-08-26 11:14:01,OXSpiYW1nMLeuuFU3,Completed,684,723,122,,26
521,2003-08-19 08:01:25,  J L395V uV  S UT7L ,Completed,983,55,323,,27
522,2017-08-16 12:34:36,Zes7T  LGX 8o7J r,Completed,735,449,294,,32
523,2011-11-18 10:41:39, oeo8 3 Acn  N 6 D 8,Completed,494,150,634,,10
524,2003-10-02 01:37:01,TIM FvIU  nZ6QU2Ji 1wfLfd,Completed,514,133,882,,37
525,2019-08-04 05:05:12, sw 01mO nb i56W,Completed,978,920,392,,10
526,2003-04-15 12:36:16,V  u2 00R  r  dX,Completed,658,746,232,,43
527,2011-04-04 13:37:51,  ,Completed,62,405,28,,17
528,2023-02-03 06:42:23,6fk3 15 6l dbk9 3,Completed,512,630,192,,26
529,2012-09-10 05:31:40,w 583rGo  3v113,Completed,306,8,105,,12
530,2013-06-17 16:49:34,Xi,Completed,634,570,472,,28
531,2006-07-14 14:19:20, 4y931TkP   4J6WDc 1tR5g,Completed,36,895,955,,19
532,2003-11-28 22:21:16, t 4ws 1kfKbb  44H  ,Completed,99,643,,364,13
533,2005-12-22 21:42:47,JBGjK,Completed,420,553,466,,50
534,1999-06-10 13:29:34, 0ho12rc 8  ,Completed,15,414,237,,36
535,2018-01-27 10:37:00,6AdeVZ CA7Jj54 3180,Completed,555,546,747,,42
536,2000-03-11 09:36:26,6  P M j,Completed,185,152,949,,31
537,1998-02-15 07:40:01,3o 3 T1,Completed,195,243,255,,13
538,2021-08-31 10:06:41,FMeoytFw9T90Lg18  0Xfw,Completed,678,416,282,,31
539,2016-10-26 02:23:18,d8 X9 DyjFZw ,Completed,254,897,,545,17
540,1997-10-08 04:09:16,1 8 F0  FAW4suD7 6,Completed,756,489,,189,2
541,2020-06-19 06:41:47,r 3 R 2r 716i  d3O8 i ,Completed,175,826,,315,25
542,2020-12-07 09:31:25,3O85700A K5   kGR F8 6,Completed,923,421,375,,16
543,2002-05-14 02:24:35,5L l1vFaGn,Completed,525,698,322,,5
544,2014-05-08 07:52:14,v 2pJz52,Completed,93,87,948,,5
545,2014-02-19 00:25:35, jc  9b  v P EZ6 c174l,Completed,233,369,645,,5
546,2020-08-30 05:24:16,wZI,Completed,62,629,228,,17
547,2018-05-16 12:57:27,Qy 9,Completed,783,161,152,,26
548,2006-03-25 14:30:07,9ytAE89rD Q 6g J 44,Completed,960,912,398,,50
549,2021-02-07 13:42:40,  I48,Completed,613,185,8,,21
550,2020-10-04 15:50:16,w5sys W,Completed,759,655,767,,21
551,2023-03-28 06:42:34,q55xvhYq08i43N 4c3s Y,Completed,991,518,481,,14
552,2021-12-03 08:50:43,4,Completed,361,653,925,,25
553,2014-12-06 00:59:40, I 4 UMG6Y2 z  ,Completed,243,121,,277,22
554,2020-01-20 10:20:03,75 Y or 98n D4f  ,Completed,582,975,109,,27
555,1998-02-02 05:54:14,G9SW18ExG N C F RN8kZ ,Completed,998,820,,399,27
556,2005-05-29 14:07:06,QoNNu3u 32 1JO8,Completed,220,964,969,,50
557,2016-06-21 08:16:46, Fb   me52JAbx1h S 3 N  ,Completed,97,788,,247,26
558,2021-05-14 23:19:39,7  1MU,Completed,425,765,454,,16
559,1999-09-23 03:58:44,C2bCJ    Iy7Oofq,Completed,62,478,482,,1
560,2000-07-03 18:23:20,  a97Y VbB5U,Completed,251,163,257,,38
561,2006-07-19 15:02:30,t603 x  3ds   T 4 ,Completed,433,734,446,,19
562,2001-08-02 09:35:09,  o 0NU U 8 5,Completed,265,756,386,,32
563,2006-01-11 21:59:09,FQbS0,Completed,639,725,828,,44
564,2013-08-27 03:58:03,5,Completed,541,85,,707,7
565,1999-11-28 06:31:35,g 13 ,Completed,777,697,826,,46
566,2008-06-11 21:16:22,b89 d ,Completed,681,481,330,,25
567,2023-10-21 00:35:14,X5   M2 ,Completed,20,482,,570,41
568,2023-07-06 05:11:49,6w Ju5 0G  MjUnN,Completed,779,889,566,,28
569,2015-01-07 19:29:22,n zXW 5523 ,Completed,468,281,127,,20
570,,K VQOWwP8 TX9 ,In Progress,378,940,815,,4
571,2016-08-28 10:05:54,O7    da19  NT4  Pq Q,Completed,482,62,376,,46
572,2012-10-03 09:45:16,  3a 61H8vZ 12o1atoM,Completed,855,68,,957,1
573,2007-09-17 07:38:34,i3qVOFV67ugR,Completed,206,81,71,,33
574,2004-07-28 21:42:46,7 S 0yNn K kO Z4l ,Completed,819,836,815,,16
575,2007-08-01 07:11:33,DU5a7m39 h w 1s6M,Completed,849,1000,147,,12
576,2009-01-17 09:04:46,c835,Completed,734,992,390,,7
577,2024-06-27 00:41:20,a74  g7rJM6el   0 t8 Q 9 ,Completed,864,209,948,,41
578,2020-03-11 00:06:56,2IPHU6Xqg 0sUJ5N,Completed,521,264,36,,4
579,2000-11-22 09:06:39,9Z0Gt c03mh,Completed,701,27,147,,17
580,2023-11-09 18:54:40,L B LQU 5,Completed,798,707,152,,50
581,1999-09-09 07:38:34,D1fx0NAuuT cj xcUv xEI6P,Completed,684,653,,188,18
582,2013-05-09 19:36:01,0LvWJ  c,Completed,80,212,835,,19
583,2000-08-28 07:38:10,S 515  T8m,Completed,808,303,436,,31
584,2016-02-05 16:12:17, xa1,Completed,64,536,943,,37
585,2023-09-16 02:28:29,3f  i4y9m5 r4RR83 o ,Completed,100,704,,125,39
586,2019-08-25 21:33:34, xu  D mS,Completed,598,654,395,,23
587,2003-01-07 23:53:26,PfW I5U55 7,Completed,569,579,984,,48
588,2002-08-27 21:08:35, 1 AI8 B Zna8S  Q0n  Aq,Completed,997,235,,722,33
589,2001-06-14 19:18:09,p 0 Bp0j R6 is E0 ,Completed,985,148,961,,19
590,2014-12-31 23:38:28, byW tr  ,Completed,394,303,695,,11
591,2022-07-01 11:41:43,lRxcc,Completed,298,193,481,,44
592,2017-08-17 17:20:08, 2 166v 6 y5bg,Completed,473,362,233,,1
593,2004-04-18 05:57:02,X fI G7pz U ,Completed,141,847,,726,43
594,2001-06-27 22:22:15, 7Xf9,Completed,8,618,,108,24
595,2011-04-02 14:16:30, D4l,Completed,98,784,,467,16
596,1997-11-14 06:12:09,l    ,Completed,818,83,681,,29
597,2014-07-11 10:27:16,0 0   A ,Completed,125,886,594,,39
598,2008-10-18 09:02:34,  Q 1J c8MN e 2,Completed,618,822,909,,20
599,2014-12-17 06:36:13,hd M  A,Completed,581,587,945,,20
600,2019-06-03 01:41:24,0Y,Completed,219,34,599,,31
601,1997-08-28 05:09:39,ECb1 6a,Completed,196,178,653,,38
602,2005-05-26 19:43:31,  J  ,Completed,784,399,550,,19
603,2014-06-14 07:42:48,pax,Completed,301,353,709,,48
604,2019-08-04 05:38:50,29C8e6U4,Completed,270,82,,969,3
605,2007-12-19 05:46:20,e,Completed,468,637,932,,24
606,2004-03-26 09:43:08,oSj rgv2aT T19ppoaC,Completed,919,421,892,,9
607,2005-06-18 15:54:49,L 7B8GU,Completed,132,652,567,,22
608,2023-04-10 03:18:54,4Y05T  fd97A,Completed,682,378,,676,15
609,2018-11-03 17:43:50,9  m7r Fh 3 qU2M LiNP,Completed,132,67,141,,9
610,,TTu 7a1 td1hbRq0,Not Started,366,21,356,,41
611,2000-08-16 11:43:14, Jv 6k 1,Completed,401,293,773,,41
612,2014-09-21 07:25:34,t 4Q m  Ej36Z Z ,Completed,595,503,,631,35
613,2022-01-31 23:33:26,qezlPw60L Gm5Db1d,Completed,951,422,879,,41
614,2022-04-12 12:22:53,  D6C806,Completed,238,210,,627,34
615,2013-09-23 14:25:05,G uQ8  Ci  k e0 t,Completed,887,781,,653,28
616,2024-02-05 09:45:47,05 DoI7 231M667L0  Qr3F2Q,Completed,983,945,727,,45
617,2017-02-13 06:58:53,rg,Completed,236,981,641,,1
618,,Bw,Not Started,449,201,,173,11
619,2006-06-24 04:09:25, URzTK Yvx9om r 5 GW G  ,Completed,902,406,610,,24
620,2004-01-15 06:30:03, IdXBd G8j 7E s2Gd0,Completed,509,863,736,,41
621,2006-08-11 11:31:34, 4 ,Completed,179,438,,726,43
622,2003-10-19 13:00:40,0r 6IR 9IgJP5 n G8898zmx,Completed,987,513,511,,34
623,2000-07-28 19:30:43,I,Completed,806,212,,424,34
624,2019-05-18 13:58:46,z AJnkHR  9Y,Completed,673,706,769,,24
625,2019-03-27 20:48:07,2 8j2 b27W7,Completed,719,629,776,,8
626,2000-07-22 07:03:05, BsK1978 OP89VS7m 8h1lJF2,Completed,289,897,55,,13
627,2008-12-21 12:15:26,06K8 UZ4v KJ J6  9Y,Completed,907,770,967,,14
628,2018-10-24 13:58:32, 7okAx aZ w2yi zGOlK4,Completed,889,239,526,,5
629,2020-03-28 14:02:20,b686 CeyT8,Completed,165,908,,529,49
630,2000-10-01 20:01:41,Y2u  n  5po,Completed,629,877,583,,26
631,2012-08-09 20:45:44,6   ,Completed,341,458,20,,29
632,2020-06-28 08:35:54, Nqdu9BOkxYQ3 BlRGm2QpC2,Completed,466,438,955,,39
633,2023-09-15 12:36:58,94 034vE2 B I Q KDw1,Completed,553,580,798,,31
634,1999-08-17 03:57:26,j60  xl I 0 w P 1 o,Completed,401,481,,799,19
635,1998-03-13 14:35:31,dKt tx2t5 94 RD,Completed,631,789,,606,47
636,2009-02-25 14:42:35,FcNddsB6trE S,Completed,527,856,621,,8
637,2018-03-04 21:05:07, ,Completed,51,782,181,,30
638,2003-10-19 13:51:06, M Yq8e  Y ,Completed,855,557,985,,37
639,2022-07-03 17:47:22,p ZzV dn30CczL   Sv,Completed,857,237,791,,16
640,2011-12-22 22:07:44, VW34 S     KRsQkhk qNydF,Completed,252,967,,721,11
641,2004-08-27 09:10:22,8rG43 g LS LGw,Completed,75,704,941,,7
642,2000-05-15 05:06:26, Qeurt,Completed,409,942,243,,41
643,2018-01-04 07:09:11, q9 p 3T0B2S ,Completed,694,994,,11,40
644,2018-08-31 06:19:57,1 6  HxuT2C  FPhxqW,Completed,215,46,,78,40
645,2021-12-15 03:16:39,E  74o6E4,Completed,808,422,297,,42
646,2001-03-05 06:01:43, Hfd f U6 P MD wEs1F N38O,Completed,231,678,660,,37
647,2004-04-07 02:38:57, k4d,Completed,726,973,4,,24
648,2009-05-11 00:48:27,  G r38X  S5Uk hNS,Completed,302,904,276,,44
649,2018-08-03 07:29:54,v262e 6 L3gujBJP6m4 ,Completed,146,302,119,,45
650,2013-03-01 11:09:37,eb  M6y U,Completed,332,69,,783,21
651,2022-02-21 21:02:53,  G7x0 Nj,Completed,692,987,,876,32
652,2016-09-20 17:12:14,3Q h OU1vz AO5F7W ,Completed,182,206,160,,37
653,2024-04-06 20:02:20,3iyUEF l0 Oj7kE,Completed,235,379,803,,46
654,2010-05-26 15:41:54,7CHY ,Completed,269,48,847,,2
655,2001-05-28 21:45:53,T ,Completed,149,754,928,,7
656,2013-06-28 00:06:50,I 4K,Completed,852,532,556,,50
657,2009-12-31 03:22:55,  L6  6 l 6q0w94 Q e 3767,Completed,686,370,33,,15
658,2002-01-15 08:56:45,nG,Completed,529,854,187,,22
659,2000-07-06 08:29:08,5 B 9,Completed,384,151,385,,47
660,2007-06-17 22:59:28,C9dZ,Completed,300,263,87,,38
661,2009-10-09 15:04:22,86 PD37J Ma5H0tfr,Completed,456,264,802,,40
662,2005-09-18 16:01:07, XzO,Completed,982,371,,486,8
663,2017-08-01 09:17:00,7gV1Q 0W 5 L  P3hc V   ,Completed,589,755,107,,5
664,2023-08-09 08:53:37,Gefi24 493,Completed,331,748,565,,5
665,2007-02-06 02:27:40,GqadJ6s0 1,Completed,103,341,,318,17
666,2012-05-04 09:57:28,P6qih53NP q RZ6 2 ,Completed,887,681,195,,27
667,2002-08-18 01:23:00,irp0,Completed,623,80,359,,4
668,2024-06-24 03:38:10, GaC2d6 Z c xa 5MJ8 8 ,Completed,499,243,16,,19
669,2024-06-09 09:52:20,8 0  JY k4Z  B5 u,Completed,325,100,735,,43
670,2006-08-24 20:08:10,qX,Completed,222,51,,477,2
671,2015-09-21 01:05:55,  qHb7AYUP,Completed,808,139,,337,46
672,2005-03-06 03:10:43,fAX,Completed,718,572,544,,30
673,2012-04-11 02:40:55,3HW YUmr,Completed,254,822,766,,11
674,2016-01-28 05:22:26, ,Completed,704,662,309,,37
675,2020-09-19 02:30:05,2 pL2 n8IwfJ JEMQ meFaZ ,Completed,918,639,963,,46
676,2017-05-31 21:01:26,yIcU94 B7n F4mI z ,Completed,649,375,,900,20
677,2014-08-29 01:25:59, YrQu LPJ8k ,Completed,513,860,495,,27
678,2012-04-19 01:38:13,pMB34 X ,Completed,713,671,757,,38
679,2020-04-11 22:27:45,  ,Completed,604,183,565,,35
680,2001-10-06 01:39:46,PPx 7 4c5L6k9D6X,Completed,156,72,124,,48
681,2019-01-26 00:56:19,5q n4 Y354 E ,Completed,898,834,327,,48
682,2020-04-25 20:48:54,0Il,Completed,992,787,,95,33
683,2019-03-24 06:12:34,mf rNh 1o6P4M0 9JRVv3,Completed,232,671,,118,28
684,2019-12-07 03:18:48,9yu 03GN5,Completed,532,464,899,,24
685,,4Nt  R0 l7W4 O4,In Progress,713,73,,598,24
686,,3X IxR  2  n2 oaNgO,In Progress,722,926,,610,46
687,2019-09-27 18:44:21,W a8er H  7gb4Y8OqR,Completed,182,891,,818,6
688,2001-06-27 08:11:25, 634Q 5 ZZ,Completed,451,700,119,,38
689,2022-12-27 22:39:28,3   zs6 ,Completed,365,190,828,,1
690,2019-09-29 11:53:02, f7tgz  y4TFxM6UCI,Completed,44,333,,321,19
691,2020-01-24 17:52:10,Efl7 UF4s8x7y 8 9 4W2  7,Completed,208,687,548,,5
692,2008-07-16 20:44:43,zh4YvRU5  e 4CL 6  81xl ,Completed,213,7,119,,13
693,2022-11-25 18:02:37,5 9D31 27hf6ciWfU H8x,Completed,403,815,,141,18
694,2004-02-02 05:47:43,P5,Completed,143,986,,690,12
695,,51QEl jd nqcZ2h7K3u  ,Not Started,210,954,412,,36
696,2023-12-09 02:10:25,p 52vOtrfTj6R0 hb2m,Completed,455,716,,358,4
697,2007-10-24 02:00:32,Jt H6 ,Completed,557,578,256,,39
698,2020-11-14 12:03:49,daHJq 8  g0U,Completed,84,950,926,,6
699,2014-02-03 00:19:07,R6rV ,Completed,93,351,156,,33
700,2002-04-05 17:19:16,H 4q 1,Completed,655,128,22,,36
701,2021-06-12 23:39:17,0m   l8UFdVF38BN ,Completed,475,780,219,,49
702,2008-02-20 13:50:37,8X1s 1y9q Lsh 4did8O,Completed,434,899,,228,21
703,2000-11-23 00:59:45,rE90,Completed,719,77,542,,19
704,2023-06-19 08:50:45, 2X M D8g  8G2 1g  ,Completed,709,357,699,,28
705,2008-07-08 17:22:33,x Ki7131VH 8I2,Completed,872,723,464,,40
706,2004-10-30 22:54:24,y,Completed,898,631,,373,33
707,2003-12-03 23:41:30,o0 Lq57B6XgQBXdB672,Completed,756,357,67,,11
708,2013-10-04 07:26:59, 1B7gAvI S  ,Completed,589,770,482,,38
709,2012-08-13 15:15:25, yRps4 9QbfT  55,Completed,659,354,766,,40
710,1999-01-17 03:43:25,zq0C3VT7a,Completed,879,191,168,,50
711,,Z,Not Started,306,442,,146,34
